"","DATE","PRCP","TMAX","TMIN","Year","Month","Day"
"12981",1976-04-28,0.02,63,49,1976,4,28
"12982",1976-04-29,0,75,44,1976,4,29
"12983",1976-04-30,0,82,48,1976,4,30
"12984",1976-05-01,0.29,78,48,1976,5,1
"12985",1976-05-02,0.04,62,50,1976,5,2
"12986",1976-05-03,0,66,48,1976,5,3
"12987",1976-05-04,0.01,59,48,1976,5,4
"12988",1976-05-05,0,61,43,1976,5,5
"12989",1976-05-06,0,70,43,1976,5,6
"12990",1976-05-07,0,80,46,1976,5,7
"12991",1976-05-08,0,79,52,1976,5,8
"12992",1976-05-09,0,84,47,1976,5,9
"12993",1976-05-10,0.25,62,49,1976,5,10
"12994",1976-05-11,0,67,46,1976,5,11
"12995",1976-05-12,0,78,45,1976,5,12
"12996",1976-05-13,0,69,47,1976,5,13
"12997",1976-05-14,0,65,43,1976,5,14
"12998",1976-05-15,0,79,45,1976,5,15
"12999",1976-05-16,0,65,46,1976,5,16
"13000",1976-05-17,0,63,43,1976,5,17
"13001",1976-05-18,0,69,41,1976,5,18
"13002",1976-05-19,0.26,55,46,1976,5,19
"13003",1976-05-20,0,66,47,1976,5,20
"13004",1976-05-21,0,73,43,1976,5,21
"13005",1976-05-22,0,64,51,1976,5,22
"13006",1976-05-23,0.05,64,50,1976,5,23
"13007",1976-05-24,0.11,63,45,1976,5,24
"13008",1976-05-25,0,65,41,1976,5,25
"13009",1976-05-26,0,83,51,1976,5,26
"13010",1976-05-27,0.18,65,44,1976,5,27
"13011",1976-05-28,0.14,58,42,1976,5,28
"13012",1976-05-29,0.15,58,43,1976,5,29
"13013",1976-05-30,0.42,53,45,1976,5,30
"13014",1976-05-31,0.39,61,46,1976,5,31
"13015",1976-06-01,0.11,59,44,1976,6,1
"13016",1976-06-02,0,62,44,1976,6,2
"13017",1976-06-03,0,65,42,1976,6,3
"13018",1976-06-04,0,66,46,1976,6,4
"13019",1976-06-05,0,74,44,1976,6,5
"13020",1976-06-06,0,70,54,1976,6,6
"13021",1976-06-07,0,65,51,1976,6,7
"13022",1976-06-08,0,61,52,1976,6,8
"13023",1976-06-09,0,74,53,1976,6,9
"13024",1976-06-10,0,66,52,1976,6,10
"13025",1976-06-11,0.05,61,51,1976,6,11
"13026",1976-06-12,0,63,43,1976,6,12
"13027",1976-06-13,0,69,42,1976,6,13
"13028",1976-06-14,0,78,46,1976,6,14
"13029",1976-06-15,0.35,67,55,1976,6,15
"13030",1976-06-16,0.05,65,56,1976,6,16
"13031",1976-06-17,0,84,56,1976,6,17
"13032",1976-06-18,0,89,53,1976,6,18
"13033",1976-06-19,0,71,54,1976,6,19
"13034",1976-06-20,0,72,49,1976,6,20
"13035",1976-06-21,0,71,54,1976,6,21
"13036",1976-06-22,0,71,53,1976,6,22
"13037",1976-06-23,0.01,69,52,1976,6,23
"13038",1976-06-24,0.01,70,48,1976,6,24
"13039",1976-06-25,0,69,44,1976,6,25
"13040",1976-06-26,0,78,45,1976,6,26
"13041",1976-06-27,0,85,48,1976,6,27
"13042",1976-06-28,0,88,55,1976,6,28
"13043",1976-06-29,0,76,59,1976,6,29
"13044",1976-06-30,0.2,66,52,1976,6,30
"13045",1976-07-01,0,68,53,1976,7,1
"13046",1976-07-02,0,77,46,1976,7,2
"13047",1976-07-03,0.03,74,59,1976,7,3
"13048",1976-07-04,0.03,76,59,1976,7,4
"13049",1976-07-05,0,86,58,1976,7,5
"13050",1976-07-06,0,83,57,1976,7,6
"13051",1976-07-07,0.45,68,63,1976,7,7
"13052",1976-07-08,0.01,76,56,1976,7,8
"13053",1976-07-09,0,74,56,1976,7,9
"13054",1976-07-10,0.1,71,52,1976,7,10
"13055",1976-07-11,0,72,56,1976,7,11
"13056",1976-07-12,0,71,55,1976,7,12
"13057",1976-07-13,0,77,50,1976,7,13
"13058",1976-07-14,0,81,53,1976,7,14
"13059",1976-07-15,0,92,57,1976,7,15
"13060",1976-07-16,0,86,59,1976,7,16
"13061",1976-07-17,0,76,56,1976,7,17
"13062",1976-07-18,0,79,51,1976,7,18
"13063",1976-07-19,0,83,53,1976,7,19
"13064",1976-07-20,0.04,76,59,1976,7,20
"13065",1976-07-21,0,73,55,1976,7,21
"13066",1976-07-22,0,84,55,1976,7,22
"13067",1976-07-23,0,88,61,1976,7,23
"13068",1976-07-24,0,84,59,1976,7,24
"13069",1976-07-25,0,86,58,1976,7,25
"13070",1976-07-26,0,74,56,1976,7,26
"13071",1976-07-27,0,82,51,1976,7,27
"13072",1976-07-28,0,88,52,1976,7,28
"13073",1976-07-29,0,74,57,1976,7,29
"13074",1976-07-30,0,74,60,1976,7,30
"13075",1976-07-31,0,81,57,1976,7,31
"13076",1976-08-01,0,72,61,1976,8,1
"13077",1976-08-02,0,73,60,1976,8,2
"13078",1976-08-03,0,81,56,1976,8,3
"13079",1976-08-04,0,68,60,1976,8,4
"13080",1976-08-05,0,70,57,1976,8,5
"13081",1976-08-06,0.94,65,55,1976,8,6
"13082",1976-08-07,0.63,63,59,1976,8,7
"13083",1976-08-08,0,70,57,1976,8,8
"13084",1976-08-09,0,72,59,1976,8,9
"13085",1976-08-10,0,81,59,1976,8,10
"13086",1976-08-11,0,83,59,1976,8,11
"13087",1976-08-12,0,79,58,1976,8,12
"13088",1976-08-13,0.16,61,56,1976,8,13
"13089",1976-08-14,0.14,73,58,1976,8,14
"13090",1976-08-15,0.73,63,55,1976,8,15
"13091",1976-08-16,0.04,69,54,1976,8,16
"13092",1976-08-17,0,74,53,1976,8,17
"13093",1976-08-18,0,77,49,1976,8,18
"13094",1976-08-19,0.03,72,53,1976,8,19
"13095",1976-08-20,0.02,73,58,1976,8,20
"13096",1976-08-21,0,78,51,1976,8,21
"13097",1976-08-22,0,76,54,1976,8,22
"13098",1976-08-23,0,81,61,1976,8,23
"13099",1976-08-24,0.37,76,59,1976,8,24
"13100",1976-08-25,0.23,68,51,1976,8,25
"13101",1976-08-26,0,71,50,1976,8,26
"13102",1976-08-27,0,79,57,1976,8,27
"13103",1976-08-28,0,84,59,1976,8,28
"13104",1976-08-29,0,86,61,1976,8,29
"13105",1976-08-30,0,81,59,1976,8,30
"13106",1976-08-31,0,84,60,1976,8,31
"13107",1976-09-01,0,75,57,1976,9,1
"13108",1976-09-02,0,73,52,1976,9,2
"13109",1976-09-03,0,80,54,1976,9,3
"13110",1976-09-04,0,77,58,1976,9,4
"13111",1976-09-05,0.22,70,54,1976,9,5
"13112",1976-09-06,0.02,67,48,1976,9,6
"13113",1976-09-07,0,70,46,1976,9,7
"13114",1976-09-08,0,85,45,1976,9,8
"13115",1976-09-09,0,85,47,1976,9,9
"13116",1976-09-10,0,86,49,1976,9,10
"13117",1976-09-11,0.02,69,54,1976,9,11
"13118",1976-09-12,0,70,54,1976,9,12
"13119",1976-09-13,0,75,46,1976,9,13
"13120",1976-09-14,0.46,68,57,1976,9,14
"13121",1976-09-15,0,74,55,1976,9,15
"13122",1976-09-16,0.01,68,56,1976,9,16
"13123",1976-09-17,0,65,56,1976,9,17
"13124",1976-09-18,0,75,50,1976,9,18
"13125",1976-09-19,0,84,53,1976,9,19
"13126",1976-09-20,0,87,58,1976,9,20
"13127",1976-09-21,0,67,59,1976,9,21
"13128",1976-09-22,0,71,57,1976,9,22
"13129",1976-09-23,0,71,55,1976,9,23
"13130",1976-09-24,0,75,52,1976,9,24
"13131",1976-09-25,0,80,54,1976,9,25
"13132",1976-09-26,0,72,57,1976,9,26
"13133",1976-09-27,0,76,60,1976,9,27
"13134",1976-09-28,0,74,59,1976,9,28
"13135",1976-09-29,0,74,54,1976,9,29
"13136",1976-09-30,0,74,58,1976,9,30
"13137",1976-10-01,0,67,55,1976,10,1
"13138",1976-10-02,0.09,63,48,1976,10,2
"13139",1976-10-03,0,60,46,1976,10,3
"13140",1976-10-04,0,64,42,1976,10,4
"13141",1976-10-05,0,71,46,1976,10,5
"13142",1976-10-06,0,78,45,1976,10,6
"13143",1976-10-07,0,82,56,1976,10,7
"13144",1976-10-08,0,71,51,1976,10,8
"13145",1976-10-09,0,69,45,1976,10,9
"13146",1976-10-10,0.45,66,51,1976,10,10
"13147",1976-10-11,0,70,50,1976,10,11
"13148",1976-10-12,0,70,47,1976,10,12
"13149",1976-10-13,0,70,43,1976,10,13
"13150",1976-10-14,0,65,47,1976,10,14
"13151",1976-10-15,0,66,44,1976,10,15
"13152",1976-10-16,0,65,41,1976,10,16
"13153",1976-10-17,0,68,37,1976,10,17
"13154",1976-10-18,0,66,50,1976,10,18
"13155",1976-10-19,0,70,34,1976,10,19
"13156",1976-10-20,0,67,34,1976,10,20
"13157",1976-10-21,0,61,33,1976,10,21
"13158",1976-10-22,0,54,41,1976,10,22
"13159",1976-10-23,0,57,43,1976,10,23
"13160",1976-10-24,0.31,54,46,1976,10,24
"13161",1976-10-25,0.03,59,47,1976,10,25
"13162",1976-10-26,0,62,43,1976,10,26
"13163",1976-10-27,0,63,41,1976,10,27
"13164",1976-10-28,0.1,51,42,1976,10,28
"13165",1976-10-29,0,57,40,1976,10,29
"13166",1976-10-30,0,57,40,1976,10,30
"13167",1976-10-31,0.5,65,50,1976,10,31
"13168",1976-11-01,0.06,58,53,1976,11,1
"13169",1976-11-02,0,68,48,1976,11,2
"13170",1976-11-03,0,68,41,1976,11,3
"13171",1976-11-04,0,63,38,1976,11,4
"13172",1976-11-05,0,56,42,1976,11,5
"13173",1976-11-06,0,62,43,1976,11,6
"13174",1976-11-07,0.03,60,44,1976,11,7
"13175",1976-11-08,0,64,44,1976,11,8
"13176",1976-11-09,0,58,42,1976,11,9
"13177",1976-11-10,0,60,39,1976,11,10
"13178",1976-11-11,0,63,44,1976,11,11
"13179",1976-11-12,0,63,41,1976,11,12
"13180",1976-11-13,0.04,56,40,1976,11,13
"13181",1976-11-14,0.12,51,42,1976,11,14
"13182",1976-11-15,0.29,53,45,1976,11,15
"13183",1976-11-16,0,68,50,1976,11,16
"13184",1976-11-17,0.2,61,42,1976,11,17
"13185",1976-11-18,0,48,37,1976,11,18
"13186",1976-11-19,0,48,36,1976,11,19
"13187",1976-11-20,0,58,32,1976,11,20
"13188",1976-11-21,0.01,53,37,1976,11,21
"13189",1976-11-22,0,54,35,1976,11,22
"13190",1976-11-23,0,52,34,1976,11,23
"13191",1976-11-24,0.02,52,32,1976,11,24
"13192",1976-11-25,0,53,33,1976,11,25
"13193",1976-11-26,0,48,27,1976,11,26
"13194",1976-11-27,0,47,22,1976,11,27
"13195",1976-11-28,0,47,22,1976,11,28
"13196",1976-11-29,0,45,23,1976,11,29
"13197",1976-11-30,0,45,25,1976,11,30
"13198",1976-12-01,0,45,24,1976,12,1
"13199",1976-12-02,0,43,26,1976,12,2
"13200",1976-12-03,0,39,28,1976,12,3
"13201",1976-12-04,0,40,36,1976,12,4
"13202",1976-12-05,0,45,38,1976,12,5
"13203",1976-12-06,0,44,39,1976,12,6
"13204",1976-12-07,0.01,50,41,1976,12,7
"13205",1976-12-08,0.18,53,37,1976,12,8
"13206",1976-12-09,0.13,51,40,1976,12,9
"13207",1976-12-10,0,46,32,1976,12,10
"13208",1976-12-11,0,37,34,1976,12,11
"13209",1976-12-12,0,40,32,1976,12,12
"13210",1976-12-13,0,48,34,1976,12,13
"13211",1976-12-14,0,45,33,1976,12,14
"13212",1976-12-15,0,53,36,1976,12,15
"13213",1976-12-16,0,45,34,1976,12,16
"13214",1976-12-17,0.02,47,37,1976,12,17
"13215",1976-12-18,0.01,44,35,1976,12,18
"13216",1976-12-19,0,53,32,1976,12,19
"13217",1976-12-20,0,42,28,1976,12,20
"13218",1976-12-21,0,38,30,1976,12,21
"13219",1976-12-22,0.12,43,30,1976,12,22
"13220",1976-12-23,0.17,46,33,1976,12,23
"13221",1976-12-24,0,40,33,1976,12,24
"13222",1976-12-25,0.4,44,37,1976,12,25
"13223",1976-12-26,0.27,54,42,1976,12,26
"13224",1976-12-27,0,46,36,1976,12,27
"13225",1976-12-28,0,47,31,1976,12,28
"13226",1976-12-29,0.07,47,37,1976,12,29
"13227",1976-12-30,0,49,31,1976,12,30
"13228",1976-12-31,0,44,23,1976,12,31
"13229",1977-01-01,0.07,41,31,1977,1,1
"13230",1977-01-02,0.01,34,32,1977,1,2
"13231",1977-01-03,0.04,36,23,1977,1,3
"13232",1977-01-04,0.01,36,31,1977,1,4
"13233",1977-01-05,0,37,24,1977,1,5
"13234",1977-01-06,0,37,21,1977,1,6
"13235",1977-01-07,0,35,20,1977,1,7
"13236",1977-01-08,0,38,17,1977,1,8
"13237",1977-01-09,0,33,19,1977,1,9
"13238",1977-01-10,0.02,30,21,1977,1,10
"13239",1977-01-11,0,31,29,1977,1,11
"13240",1977-01-12,0.11,36,30,1977,1,12
"13241",1977-01-13,0.55,47,36,1977,1,13
"13242",1977-01-14,0,46,33,1977,1,14
"13243",1977-01-15,0.07,56,40,1977,1,15
"13244",1977-01-16,0.01,46,37,1977,1,16
"13245",1977-01-17,0,52,33,1977,1,17
"13246",1977-01-18,0.03,56,43,1977,1,18
"13247",1977-01-19,0,56,35,1977,1,19
"13248",1977-01-20,0,52,34,1977,1,20
"13249",1977-01-21,0,52,32,1977,1,21
"13250",1977-01-22,0,52,25,1977,1,22
"13251",1977-01-23,0,44,28,1977,1,23
"13252",1977-01-24,0,42,25,1977,1,24
"13253",1977-01-25,0,47,28,1977,1,25
"13254",1977-01-26,0,45,21,1977,1,26
"13255",1977-01-27,0,50,24,1977,1,27
"13256",1977-01-28,0,46,25,1977,1,28
"13257",1977-01-29,0,40,22,1977,1,29
"13258",1977-01-30,0.08,40,26,1977,1,30
"13259",1977-01-31,0.07,40,33,1977,1,31
"13260",1977-02-01,0,49,35,1977,2,1
"13261",1977-02-02,0,45,30,1977,2,2
"13262",1977-02-03,0,45,33,1977,2,3
"13263",1977-02-04,0,47,34,1977,2,4
"13264",1977-02-05,0,44,32,1977,2,5
"13265",1977-02-06,0,47,37,1977,2,6
"13266",1977-02-07,0,49,37,1977,2,7
"13267",1977-02-08,0,47,37,1977,2,8
"13268",1977-02-09,0,54,34,1977,2,9
"13269",1977-02-10,0.13,57,44,1977,2,10
"13270",1977-02-11,0.04,52,35,1977,2,11
"13271",1977-02-12,0.03,59,41,1977,2,12
"13272",1977-02-13,0,53,33,1977,2,13
"13273",1977-02-14,0,63,28,1977,2,14
"13274",1977-02-15,0,62,33,1977,2,15
"13275",1977-02-16,0,54,39,1977,2,16
"13276",1977-02-17,0,60,41,1977,2,17
"13277",1977-02-18,0,68,37,1977,2,18
"13278",1977-02-19,0,66,37,1977,2,19
"13279",1977-02-20,0.18,55,42,1977,2,20
"13280",1977-02-21,0.31,53,42,1977,2,21
"13281",1977-02-22,0.19,47,35,1977,2,22
"13282",1977-02-23,0.11,48,32,1977,2,23
"13283",1977-02-24,0.34,45,38,1977,2,24
"13284",1977-02-25,0.22,44,36,1977,2,25
"13285",1977-02-26,0.02,51,38,1977,2,26
"13286",1977-02-27,0.54,53,48,1977,2,27
"13287",1977-02-28,0.38,50,42,1977,2,28
"13288",1977-03-01,0.22,48,41,1977,3,1
"13289",1977-03-02,0.34,45,41,1977,3,2
"13290",1977-03-03,0,52,40,1977,3,3
"13291",1977-03-04,0,52,33,1977,3,4
"13292",1977-03-05,0,60,29,1977,3,5
"13293",1977-03-06,0.23,52,40,1977,3,6
"13294",1977-03-07,0.42,53,44,1977,3,7
"13295",1977-03-08,0.39,53,42,1977,3,8
"13296",1977-03-09,0.21,45,40,1977,3,9
"13297",1977-03-10,0,51,35,1977,3,10
"13298",1977-03-11,0.23,56,37,1977,3,11
"13299",1977-03-12,0.34,45,38,1977,3,12
"13300",1977-03-13,0.07,47,36,1977,3,13
"13301",1977-03-14,0.01,46,34,1977,3,14
"13302",1977-03-15,0,58,31,1977,3,15
"13303",1977-03-16,0,51,37,1977,3,16
"13304",1977-03-17,0,55,39,1977,3,17
"13305",1977-03-18,0.02,51,44,1977,3,18
"13306",1977-03-19,0.13,50,41,1977,3,19
"13307",1977-03-20,0,52,40,1977,3,20
"13308",1977-03-21,0,61,40,1977,3,21
"13309",1977-03-22,0.09,64,35,1977,3,22
"13310",1977-03-23,0.3,52,43,1977,3,23
"13311",1977-03-24,0.05,55,42,1977,3,24
"13312",1977-03-25,0,54,32,1977,3,25
"13313",1977-03-26,0.05,57,46,1977,3,26
"13314",1977-03-27,0.21,51,36,1977,3,27
"13315",1977-03-28,0.11,52,36,1977,3,28
"13316",1977-03-29,0,55,33,1977,3,29
"13317",1977-03-30,0,63,32,1977,3,30
"13318",1977-03-31,0.08,53,43,1977,3,31
"13319",1977-04-01,0,57,43,1977,4,1
"13320",1977-04-02,0,55,39,1977,4,2
"13321",1977-04-03,0,64,38,1977,4,3
"13322",1977-04-04,0,70,38,1977,4,4
"13323",1977-04-05,0,77,38,1977,4,5
"13324",1977-04-06,0,77,41,1977,4,6
"13325",1977-04-07,0,77,42,1977,4,7
"13326",1977-04-08,0.23,58,43,1977,4,8
"13327",1977-04-09,0.02,56,42,1977,4,9
"13328",1977-04-10,0,56,37,1977,4,10
"13329",1977-04-11,0,60,42,1977,4,11
"13330",1977-04-12,0.07,68,35,1977,4,12
"13331",1977-04-13,0.25,56,36,1977,4,13
"13332",1977-04-14,0,56,32,1977,4,14
"13333",1977-04-15,0.14,60,45,1977,4,15
"13334",1977-04-16,0.05,55,39,1977,4,16
"13335",1977-04-17,0,57,31,1977,4,17
"13336",1977-04-18,0,57,38,1977,4,18
"13337",1977-04-19,0,59,33,1977,4,19
"13338",1977-04-20,0,66,35,1977,4,20
"13339",1977-04-21,0.09,59,43,1977,4,21
"13340",1977-04-22,0,79,42,1977,4,22
"13341",1977-04-23,0,76,45,1977,4,23
"13342",1977-04-24,0,75,44,1977,4,24
"13343",1977-04-25,0.19,70,47,1977,4,25
"13344",1977-04-26,0,67,47,1977,4,26
"13345",1977-04-27,0,72,38,1977,4,27
"13346",1977-04-28,0,73,46,1977,4,28
"13347",1977-04-29,0,71,47,1977,4,29
"13348",1977-04-30,0,76,46,1977,4,30
"13349",1977-05-01,0.16,64,48,1977,5,1
"13350",1977-05-02,0.43,62,52,1977,5,2
"13351",1977-05-03,0.41,58,44,1977,5,3
"13352",1977-05-04,0.11,56,42,1977,5,4
"13353",1977-05-05,0.14,56,41,1977,5,5
"13354",1977-05-06,0,62,43,1977,5,6
"13355",1977-05-07,0.2,65,41,1977,5,7
"13356",1977-05-08,0.02,65,48,1977,5,8
"13357",1977-05-09,0,76,43,1977,5,9
"13358",1977-05-10,0.4,55,46,1977,5,10
"13359",1977-05-11,0,61,41,1977,5,11
"13360",1977-05-12,0,68,40,1977,5,12
"13361",1977-05-13,0.08,66,45,1977,5,13
"13362",1977-05-14,0.18,59,46,1977,5,14
"13363",1977-05-15,0.16,59,45,1977,5,15
"13364",1977-05-16,0.45,53,44,1977,5,16
"13365",1977-05-17,0.01,58,47,1977,5,17
"13366",1977-05-18,0,61,46,1977,5,18
"13367",1977-05-19,0,70,45,1977,5,19
"13368",1977-05-20,0,67,48,1977,5,20
"13369",1977-05-21,0,67,48,1977,5,21
"13370",1977-05-22,0,66,43,1977,5,22
"13371",1977-05-23,0.19,57,48,1977,5,23
"13372",1977-05-24,0.01,63,47,1977,5,24
"13373",1977-05-25,0.17,69,41,1977,5,25
"13374",1977-05-26,0.06,60,43,1977,5,26
"13375",1977-05-27,0.13,59,45,1977,5,27
"13376",1977-05-28,0.05,61,45,1977,5,28
"13377",1977-05-29,0,64,44,1977,5,29
"13378",1977-05-30,0.34,58,48,1977,5,30
"13379",1977-05-31,0.6,65,56,1977,5,31
"13380",1977-06-01,0,67,47,1977,6,1
"13381",1977-06-02,0,65,41,1977,6,2
"13382",1977-06-03,0.55,57,52,1977,6,3
"13383",1977-06-04,0.25,70,55,1977,6,4
"13384",1977-06-05,0,86,51,1977,6,5
"13385",1977-06-06,0,84,59,1977,6,6
"13386",1977-06-07,0,78,54,1977,6,7
"13387",1977-06-08,0,69,51,1977,6,8
"13388",1977-06-09,0,75,47,1977,6,9
"13389",1977-06-10,0,77,46,1977,6,10
"13390",1977-06-11,0,65,52,1977,6,11
"13391",1977-06-12,0,72,54,1977,6,12
"13392",1977-06-13,0,74,52,1977,6,13
"13393",1977-06-14,0,73,52,1977,6,14
"13394",1977-06-15,0,74,54,1977,6,15
"13395",1977-06-16,0,80,53,1977,6,16
"13396",1977-06-17,0,88,56,1977,6,17
"13397",1977-06-18,0,73,56,1977,6,18
"13398",1977-06-19,0,76,50,1977,6,19
"13399",1977-06-20,0.03,63,53,1977,6,20
"13400",1977-06-21,0,76,56,1977,6,21
"13401",1977-06-22,0,76,58,1977,6,22
"13402",1977-06-23,0,81,50,1977,6,23
"13403",1977-06-24,0,85,54,1977,6,24
"13404",1977-06-25,0,76,55,1977,6,25
"13405",1977-06-26,0,82,52,1977,6,26
"13406",1977-06-27,0,76,52,1977,6,27
"13407",1977-06-28,0,82,54,1977,6,28
"13408",1977-06-29,0,75,52,1977,6,29
"13409",1977-06-30,0,88,54,1977,6,30
"13410",1977-07-01,0,75,56,1977,7,1
"13411",1977-07-02,0,71,56,1977,7,2
"13412",1977-07-03,0.05,64,55,1977,7,3
"13413",1977-07-04,0.01,63,48,1977,7,4
"13414",1977-07-05,0,68,49,1977,7,5
"13415",1977-07-06,0,76,46,1977,7,6
"13416",1977-07-07,0,89,50,1977,7,7
"13417",1977-07-08,0,77,56,1977,7,8
"13418",1977-07-09,0,67,55,1977,7,9
"13419",1977-07-10,0,73,53,1977,7,10
"13420",1977-07-11,0,79,56,1977,7,11
"13421",1977-07-12,0,68,56,1977,7,12
"13422",1977-07-13,0,72,49,1977,7,13
"13423",1977-07-14,0,80,55,1977,7,14
"13424",1977-07-15,0,81,56,1977,7,15
"13425",1977-07-16,0,82,57,1977,7,16
"13426",1977-07-17,0.25,72,56,1977,7,17
"13427",1977-07-18,0,73,55,1977,7,18
"13428",1977-07-19,0,81,51,1977,7,19
"13429",1977-07-20,0,84,56,1977,7,20
"13430",1977-07-21,0,82,55,1977,7,21
"13431",1977-07-22,0,85,56,1977,7,22
"13432",1977-07-23,0,87,54,1977,7,23
"13433",1977-07-24,0,93,58,1977,7,24
"13434",1977-07-25,0.08,70,59,1977,7,25
"13435",1977-07-26,0,80,60,1977,7,26
"13436",1977-07-27,0,84,56,1977,7,27
"13437",1977-07-28,0,76,58,1977,7,28
"13438",1977-07-29,0,79,52,1977,7,29
"13439",1977-07-30,0,89,58,1977,7,30
"13440",1977-07-31,0,92,61,1977,7,31
"13441",1977-08-01,0,91,60,1977,8,1
"13442",1977-08-02,0,94,60,1977,8,2
"13443",1977-08-03,0,92,60,1977,8,3
"13444",1977-08-04,0,85,58,1977,8,4
"13445",1977-08-05,0,93,61,1977,8,5
"13446",1977-08-06,0,89,62,1977,8,6
"13447",1977-08-07,0,88,61,1977,8,7
"13448",1977-08-08,0,89,59,1977,8,8
"13449",1977-08-09,0,99,61,1977,8,9
"13450",1977-08-10,0,100,60,1977,8,10
"13451",1977-08-11,0,102,65,1977,8,11
"13452",1977-08-12,0,104,62,1977,8,12
"13453",1977-08-13,0,92,58,1977,8,13
"13454",1977-08-14,0,85,57,1977,8,14
"13455",1977-08-15,0,93,61,1977,8,15
"13456",1977-08-16,0,102,63,1977,8,16
"13457",1977-08-17,0,105,66,1977,8,17
"13458",1977-08-18,0,79,58,1977,8,18
"13459",1977-08-19,0,78,63,1977,8,19
"13460",1977-08-20,0,71,61,1977,8,20
"13461",1977-08-21,0.01,67,60,1977,8,21
"13462",1977-08-22,0,75,60,1977,8,22
"13463",1977-08-23,1.2,65,58,1977,8,23
"13464",1977-08-24,0.26,74,55,1977,8,24
"13465",1977-08-25,1.47,62,58,1977,8,25
"13466",1977-08-26,0.07,73,57,1977,8,26
"13467",1977-08-27,0.02,69,56,1977,8,27
"13468",1977-08-28,0.05,76,58,1977,8,28
"13469",1977-08-29,0.14,67,56,1977,8,29
"13470",1977-08-30,0.04,73,51,1977,8,30
"13471",1977-08-31,0,74,52,1977,8,31
"13472",1977-09-01,0,80,46,1977,9,1
"13473",1977-09-02,0.05,72,57,1977,9,2
"13474",1977-09-03,0.43,69,60,1977,9,3
"13475",1977-09-04,0.26,74,62,1977,9,4
"13476",1977-09-05,0,74,56,1977,9,5
"13477",1977-09-06,0,76,51,1977,9,6
"13478",1977-09-07,0,75,51,1977,9,7
"13479",1977-09-08,0,74,46,1977,9,8
"13480",1977-09-09,0,75,49,1977,9,9
"13481",1977-09-10,0,77,50,1977,9,10
"13482",1977-09-11,0,78,53,1977,9,11
"13483",1977-09-12,0,88,51,1977,9,12
"13484",1977-09-13,0,82,50,1977,9,13
"13485",1977-09-14,0,68,57,1977,9,14
"13486",1977-09-15,0,66,54,1977,9,15
"13487",1977-09-16,0.07,66,53,1977,9,16
"13488",1977-09-17,0.06,66,53,1977,9,17
"13489",1977-09-18,0.3,64,55,1977,9,18
"13490",1977-09-19,0.23,67,55,1977,9,19
"13491",1977-09-20,0.08,68,54,1977,9,20
"13492",1977-09-21,0.03,67,51,1977,9,21
"13493",1977-09-22,0,64,42,1977,9,22
"13494",1977-09-23,0.64,60,52,1977,9,23
"13495",1977-09-24,0.15,62,49,1977,9,24
"13496",1977-09-25,0.39,63,49,1977,9,25
"13497",1977-09-26,0,66,46,1977,9,26
"13498",1977-09-27,0.14,64,51,1977,9,27
"13499",1977-09-28,0.1,65,50,1977,9,28
"13500",1977-09-29,0.3,57,50,1977,9,29
"13501",1977-09-30,0.1,63,50,1977,9,30
"13502",1977-10-01,0,64,47,1977,10,1
"13503",1977-10-02,0,64,44,1977,10,2
"13504",1977-10-03,0,69,42,1977,10,3
"13505",1977-10-04,0,68,37,1977,10,4
"13506",1977-10-05,0,67,41,1977,10,5
"13507",1977-10-06,0.27,63,46,1977,10,6
"13508",1977-10-07,0.38,59,52,1977,10,7
"13509",1977-10-08,0,63,49,1977,10,8
"13510",1977-10-09,0,62,42,1977,10,9
"13511",1977-10-10,0,68,39,1977,10,10
"13512",1977-10-11,0,72,40,1977,10,11
"13513",1977-10-12,0.01,67,39,1977,10,12
"13514",1977-10-13,0,67,47,1977,10,13
"13515",1977-10-14,0,71,40,1977,10,14
"13516",1977-10-15,0,71,46,1977,10,15
"13517",1977-10-16,0,67,49,1977,10,16
"13518",1977-10-17,0,68,40,1977,10,17
"13519",1977-10-18,0,60,43,1977,10,18
"13520",1977-10-19,0,64,45,1977,10,19
"13521",1977-10-20,0,53,45,1977,10,20
"13522",1977-10-21,0,64,42,1977,10,21
"13523",1977-10-22,0,68,41,1977,10,22
"13524",1977-10-23,0.09,67,49,1977,10,23
"13525",1977-10-24,0.28,69,52,1977,10,24
"13526",1977-10-25,0.29,64,47,1977,10,25
"13527",1977-10-26,0,57,40,1977,10,26
"13528",1977-10-27,0,56,37,1977,10,27
"13529",1977-10-28,0.25,53,45,1977,10,28
"13530",1977-10-29,0.39,55,48,1977,10,29
"13531",1977-10-30,0.2,54,45,1977,10,30
"13532",1977-10-31,0.12,55,46,1977,10,31
"13533",1977-11-01,0.27,60,45,1977,11,1
"13534",1977-11-02,0.03,52,35,1977,11,2
"13535",1977-11-03,0,49,32,1977,11,3
"13536",1977-11-04,0.1,48,33,1977,11,4
"13537",1977-11-05,0.14,51,42,1977,11,5
"13538",1977-11-06,0.09,52,39,1977,11,6
"13539",1977-11-07,0.06,51,32,1977,11,7
"13540",1977-11-08,0,46,27,1977,11,8
"13541",1977-11-09,0.03,54,42,1977,11,9
"13542",1977-11-10,0.08,62,48,1977,11,10
"13543",1977-11-11,0.15,56,44,1977,11,11
"13544",1977-11-12,0.45,55,44,1977,11,12
"13545",1977-11-13,0.18,55,45,1977,11,13
"13546",1977-11-14,0.4,53,44,1977,11,14
